Country,Sex,Age,age_categories,Continent,Year,UnemploymentRate,latitude,longitude
Paraguay,Total,15-24,Youth,South America,2023,0.1670914141542852,-23.442503,-58.443832
Paraguay,Total,25+,Adults,South America,2023,0.0503580621320624,-23.442503,-58.443832
Paraguay,Female,15-24,Youth,South America,2023,0.1882310966130635,-23.442503,-58.443832
Paraguay,Female,25+,Adults,South America,2023,0.0662223807946175,-23.442503,-58.443832
Paraguay,Male,15-24,Youth,South America,2023,0.1306990494151227,-23.442503,-58.443832
Paraguay,Male,25+,Adults,South America,2023,0.0390937587604169,-23.442503,-58.443832
Peru,Total,15-24,Youth,South America,2023,0.1126557761410841,-9.189967,-75.015152
Peru,Male,25+,Adults,South America,2023,0.0235734855628328,-9.189967,-75.015152
Peru,Total,25+,Adults,South America,2023,0.051581334896404,-9.189967,-75.015152
Peru,Female,25+,Adults,South America,2023,0.0430566528198985,-9.189967,-75.015152
Peru,Male,15-24,Youth,South America,2023,0.0961033665485868,-9.189967,-75.015152
Peru,Female,15-24,Youth,South America,2023,0.1034684879838935,-9.189967,-75.015152
Philippines,Female,25+,Adults,Asia,2023,0.0196105915033512,12.879721,121.774017
Philippines,Female,15-24,Youth,Asia,2023,0.1043094880093784,12.879721,121.774017
Philippines,Total,25+,Adults,Asia,2023,0.0450720796486488,12.879721,121.774017
Philippines,Total,15-24,Youth,Asia,2023,0.0450720796486488,12.879721,121.774017
Philippines,Male,15-24,Youth,Asia,2023,0.0726063355335253,12.879721,121.774017
Philippines,Male,25+,Adults,Asia,2023,0.0169091974820968,12.879721,121.774017
Poland,Male,25+,Adults,Europe,2023,0.0268228038431152,51.919438,19.145136
Poland,Male,15-24,Youth,Europe,2023,0.1463340044343637,51.919438,19.145136
Poland,Total,15-24,Youth,Europe,2023,0.1418741558143683,51.919438,19.145136
Poland,Total,25+,Adults,Europe,2023,0.0269629705140294,51.919438,19.145136
Poland,Female,15-24,Youth,Europe,2023,0.1446392619587655,51.919438,19.145136
Poland,Female,25+,Adults,Europe,2023,0.0259308341191161,51.919438,19.145136
Portugal,Female,25+,Adults,Europe,2023,0.0759066235123219,39.399872,-8.224454
Portugal,Male,15-24,Youth,Europe,2023,0.2343714161930732,39.399872,-8.224454
Portugal,Male,25+,Adults,Europe,2023,0.0629730625143352,39.399872,-8.224454
Portugal,Total,25+,Adults,Europe,2023,0.0684777899538724,39.399872,-8.224454
Portugal,Female,15-24,Youth,Europe,2023,0.2378246132674125,39.399872,-8.224454
Portugal,Total,15-24,Youth,Europe,2023,0.2574606896200209,39.399872,-8.224454
Puerto Rico,Male,15-24,Youth,North America,2023,0.195659930171513,18.220833,-66.590149
Puerto Rico,Male,25+,Adults,North America,2023,0.078557047835062,18.220833,-66.590149
Puerto Rico,Female,15-24,Youth,North America,2023,0.1384846708631718,18.220833,-66.590149
Puerto Rico,Female,25+,Adults,North America,2023,0.0586024108667397,18.220833,-66.590149
Qatar,Male,25+,Adults,Asia,2023,0.0,25.354826,51.183884
Qatar,Female,25+,Adults,Asia,2023,0.002854303116797,25.354826,51.183884
Qatar,Male,15-24,Youth,Asia,2023,0.0020642727898264,25.354826,51.183884
Qatar,Total,15-24,Youth,Asia,2023,0.0049461844933187,25.354826,51.183884
Qatar,Total,25+,Adults,Asia,2023,0.0049461844933187,25.354826,51.183884
Qatar,Female,15-24,Youth,Asia,2023,0.0200438339407222,25.354826,51.183884
Republic of Vietnam,Total,15-24,Youth,Asia,2023,0.0810163357883738,,
Republic of Vietnam,Total,25+,Adults,Asia,2023,0.0134177731338719,,
Republic of Vietnam,Male,15-24,Youth,Asia,2023,0.0820994418818012,,
Republic of Vietnam,Female,25+,Adults,Asia,2023,0.0114936670149596,,
Republic of Vietnam,Female,15-24,Youth,Asia,2023,0.0772573205229491,,
Republic of Vietnam,Male,25+,Adults,Asia,2023,0.013672621626443,,
Romania,Male,25+,Adults,Europe,2023,0.060526516985652,45.943161,24.96676
Romania,Male,15-24,Youth,Europe,2023,0.2692984020999515,45.943161,24.96676
Romania,Female,25+,Adults,Europe,2023,0.0496062590789775,45.943161,24.96676
Romania,Female,15-24,Youth,Europe,2023,0.3007976757817477,45.943161,24.96676
Romania,Total,15-24,Youth,Europe,2023,0.2767527205076582,45.943161,24.96676
Romania,Total,25+,Adults,Europe,2023,0.0575702744718265,45.943161,24.96676
Rwanda,Male,15-24,Youth,Africa,2023,0.2653864777389841,-1.940278,29.873888
Rwanda,Female,25+,Adults,Africa,2023,0.1851856571268381,-1.940278,29.873888
Rwanda,Female,15-24,Youth,Africa,2023,0.2918015239939855,-1.940278,29.873888
Rwanda,Total,15-24,Youth,Africa,2023,0.2318356736919901,-1.940278,29.873888
Rwanda,Total,25+,Adults,Africa,2023,0.1344198374066617,-1.940278,29.873888
Rwanda,Male,25+,Adults,Africa,2023,0.1456459135044216,-1.940278,29.873888
Saint Lucia,Male,25+,Adults,North America,2023,0.1017610030836667,13.909444,-60.978893
Saint Lucia,Female,25+,Adults,North America,2023,0.164300823160631,13.909444,-60.978893
Saint Lucia,Female,15-24,Youth,North America,2023,0.3604194806187721,13.909444,-60.978893
Saint Lucia,Male,15-24,Youth,North America,2023,0.5459236983613243,13.909444,-60.978893
Saint Lucia,Total,25+,Adults,North America,2023,0.2579321593312775,13.909444,-60.978893
Saint Lucia,Total,15-24,Youth,North America,2023,0.2579321593312775,13.909444,-60.978893
Saint Vincent and the Grenadines,Male,25+,Adults,North America,2023,0.1962715665536838,12.984305,-61.287228
Saint Vincent and the Grenadines,Female,15-24,Youth,North America,2023,0.5315247585310534,12.984305,-61.287228
Saint Vincent and the Grenadines,Female,25+,Adults,North America,2023,0.1636637019292031,12.984305,-61.287228
Saint Vincent and the Grenadines,Male,15-24,Youth,North America,2023,0.5394632890746451,12.984305,-61.287228
Samoa,Total,25+,Adults,Oceania,2023,0.1653393307678585,-13.759029,-172.104629
Samoa,Total,15-24,Youth,Oceania,2023,0.1653393307678585,-13.759029,-172.104629
Samoa,Male,25+,Adults,Oceania,2023,0.0546267743826295,-13.759029,-172.104629
Samoa,Female,15-24,Youth,Oceania,2023,0.3769336629373837,-13.759029,-172.104629
Samoa,Female,25+,Adults,Oceania,2023,0.129679655444838,-13.759029,-172.104629
Samoa,Male,15-24,Youth,Oceania,2023,0.1639567776956599,-13.759029,-172.104629
Sao Tome and Principe,Male,25+,Adults,Africa,2023,0.1066923214149188,,
Sao Tome and Principe,Male,15-24,Youth,Africa,2023,0.1924488391651163,,
Sao Tome and Principe,Total,25+,Adults,Africa,2023,0.2303405625355726,,
Sao Tome and Principe,Female,25+,Adults,Africa,2023,0.244934886210148,,
Sao Tome and Principe,Female,15-24,Youth,Africa,2023,0.4310634827594995,,
Sao Tome and Principe,Total,15-24,Youth,Africa,2023,0.2303405625355726,,
Saudi Arabia,Female,15-24,Youth,Asia,2023,0.3473075256759856,23.885942,45.079162
Saudi Arabia,Female,25+,Adults,Asia,2023,0.1699329748464537,23.885942,45.079162
Saudi Arabia,Male,15-24,Youth,Asia,2023,0.1373378526466016,23.885942,45.079162
Saudi Arabia,Male,25+,Adults,Asia,2023,0.0162465914014118,23.885942,45.079162
Saudi Arabia,Total,15-24,Youth,Asia,2023,0.173934096179821,23.885942,45.079162
Saudi Arabia,Total,25+,Adults,Asia,2023,0.0386732587476745,23.885942,45.079162
Senegal,Male,25+,Adults,Africa,2023,0.0351563495501924,14.497401,-14.452362
Senegal,Female,15-24,Youth,Africa,2023,0.0853105328881979,14.497401,-14.452362
Senegal,Female,25+,Adults,Africa,2023,0.0303651978898544,14.497401,-14.452362
Senegal,Total,15-24,Youth,Africa,2023,0.0437235063754598,14.497401,-14.452362
Senegal,Total,25+,Adults,Africa,2023,0.0437235063754598,14.497401,-14.452362
Senegal,Male,15-24,Youth,Africa,2023,0.0366981829302479,14.497401,-14.452362
Serbia,Male,25+,Adults,Europe,2023,0.084010805576085,44.016521,21.005859
Serbia,Total,25+,Adults,Europe,2023,0.0906368663829353,44.016521,21.005859
Serbia,Total,15-24,Youth,Europe,2023,0.3068630699049415,44.016521,21.005859
Serbia,Male,15-24,Youth,Europe,2023,0.2999949030301486,44.016521,21.005859
Serbia,Female,25+,Adults,Europe,2023,0.0911847906419633,44.016521,21.005859
Serbia,Female,15-24,Youth,Europe,2023,0.2279237493310227,44.016521,21.005859
Seychelles,Total,15-24,Youth,Africa,2023,0.1607911953486546,-4.679574,55.491977
Seychelles,Total,25+,Adults,Africa,2023,0.0276587979160666,-4.679574,55.491977
Sierra Leone,Male,25+,Adults,Africa,2023,0.0508550166925762,8.460555,-11.779889
Sierra Leone,Female,25+,Adults,Africa,2023,0.0249624098473457,8.460555,-11.779889
Sierra Leone,Total,15-24,Youth,Africa,2023,0.0411877638743766,8.460555,-11.779889
Sierra Leone,Female,15-24,Youth,Africa,2023,0.0318688039960243,8.460555,-11.779889
Sierra Leone,Total,25+,Adults,Africa,2023,0.0411877638743766,8.460555,-11.779889
Sierra Leone,Male,15-24,Youth,Africa,2023,0.0604500624378806,8.460555,-11.779889
Singapore,Male,25+,Adults,Asia,2023,0.0360355768495629,1.352083,103.819836
Singapore,Male,15-24,Youth,Asia,2023,0.0707077142638701,1.352083,103.819836
Singapore,Female,25+,Adults,Asia,2023,0.0374117587094472,1.352083,103.819836
Singapore,Female,15-24,Youth,Asia,2023,0.1252452916740997,1.352083,103.819836
Singapore,Total,15-24,Youth,Asia,2023,0.1146435943831392,1.352083,103.819836
Singapore,Total,25+,Adults,Asia,2023,0.038138076913275,1.352083,103.819836
Slovakia,Female,25+,Adults,Europe,2023,0.0678788959963301,48.669026,19.699024
Slovakia,Male,15-24,Youth,Europe,2023,0.2584418563164198,48.669026,19.699024
Slovakia,Male,25+,Adults,Europe,2023,0.0581054563062259,48.669026,19.699024
Slovakia,Female,15-24,Youth,Europe,2023,0.2225337037131425,48.669026,19.699024
Slovakia,Total,25+,Adults,Europe,2023,0.0639797140599913,48.669026,19.699024
Slovakia,Total,15-24,Youth,Europe,2023,0.2512806136751701,48.669026,19.699024
Slovenia,Female,25+,Adults,Europe,2023,0.0401258951553301,46.151241,14.995463
Slovenia,Total,25+,Adults,Europe,2023,0.0395270011977879,46.151241,14.995463
Slovenia,Total,15-24,Youth,Europe,2023,0.1250668977292999,46.151241,14.995463
Slovenia,Male,25+,Adults,Europe,2023,0.0381508193379036,46.151241,14.995463
Slovenia,Male,15-24,Youth,Europe,2023,0.1157904125997094,46.151241,14.995463
Slovenia,Female,15-24,Youth,Europe,2023,0.1033283213129794,46.151241,14.995463
Solomon Islands,Male,15-24,Youth,Oceania,2023,0.0319580009684242,-9.64571,160.156194
Solomon Islands,Female,15-24,Youth,Oceania,2023,0.0430693952445271,-9.64571,160.156194
Solomon Islands,Female,25+,Adults,Oceania,2023,0.0120798185478732,-9.64571,160.156194
Solomon Islands,Male,25+,Adults,Oceania,2023,0.0143097428578709,-9.64571,160.156194
Somalia,Total,25+,Adults,Africa,2023,0.3109767493225278,5.152149,46.199616
Somalia,Total,15-24,Youth,Africa,2023,0.3109767493225278,5.152149,46.199616
Somalia,Female,25+,Adults,Africa,2023,0.2730574173653763,5.152149,46.199616
Somalia,Male,15-24,Youth,Africa,2023,0.4146130125640306,5.152149,46.199616
Somalia,Female,15-24,Youth,Africa,2023,0.4796248630189352,5.152149,46.199616
Somalia,Male,25+,Adults,Africa,2023,0.1716532021713091,5.152149,46.199616
South Africa,Male,15-24,Youth,Africa,2023,0.592611942200362,-30.559482,22.937506
South Africa,Total,15-24,Youth,Africa,2023,0.764787583781442,-30.559482,22.937506
South Africa,Total,25+,Adults,Africa,2023,0.3631845867631693,-30.559482,22.937506
South Africa,Male,25+,Adults,Africa,2023,0.3012054333698616,-30.559482,22.937506
South Africa,Female,15-24,Youth,Africa,2023,0.7029740819083056,-30.559482,22.937506
South Africa,Female,25+,Adults,Africa,2023,0.347498662045414,-30.559482,22.937506
South Korea,Male,15-24,Youth,Asia,2023,0.0799841993934605,35.907757,127.766922
South Korea,Total,25+,Adults,Asia,2023,0.0317286373251102,35.907757,127.766922
South Korea,Total,15-24,Youth,Asia,2023,0.0684777899538724,35.907757,127.766922
South Korea,Female,15-24,Youth,Asia,2023,0.0995947908968118,35.907757,127.766922
South Korea,Female,25+,Adults,Asia,2023,0.0276765462932286,35.907757,127.766922
South Korea,Male,25+,Adults,Asia,2023,0.0290017584545987,35.907757,127.766922
South Sudan,Female,15-24,Youth,Africa,2023,0.2147353398404648,,
South Sudan,Female,25+,Adults,Africa,2023,0.1403323224343128,,
South Sudan,Male,15-24,Youth,Africa,2023,0.2418639618746655,,
South Sudan,Male,25+,Adults,Africa,2023,0.0891842299752797,,
Spain,Male,15-24,Youth,Europe,2023,0.3493845408904406,40.463667,-3.74922
Spain,Female,25+,Adults,Europe,2023,0.1628736716022324,40.463667,-3.74922
Spain,Male,25+,Adults,Europe,2023,0.1163893065572517,40.463667,-3.74922
Spain,Total,15-24,Youth,Europe,2023,0.3644715716506537,40.463667,-3.74922
Spain,Total,25+,Adults,Europe,2023,0.1384846708631718,40.463667,-3.74922
Spain,Female,15-24,Youth,Europe,2023,0.3775835265934402,40.463667,-3.74922
Sri Lanka,Male,25+,Adults,Asia,2023,0.0302760009174545,7.873054,80.771797
Sri Lanka,Male,15-24,Youth,Asia,2023,0.2853793419811922,7.873054,80.771797
Sri Lanka,Female,15-24,Youth,Asia,2023,0.4449272407553709,7.873054,80.771797
Sri Lanka,Total,25+,Adults,Asia,2023,0.1727872779632508,7.873054,80.771797
Sri Lanka,Total,15-24,Youth,Asia,2023,0.1727872779632508,7.873054,80.771797
Sri Lanka,Female,25+,Adults,Asia,2023,0.085221335915798,7.873054,80.771797
Sudan,Total,15-24,Youth,Africa,2023,0.3686574581411351,12.862807,30.217636
Sudan,Female,15-24,Youth,Africa,2023,0.6225311552282169,12.862807,30.217636
Sudan,Female,25+,Adults,Africa,2023,0.385292693493718,12.862807,30.217636
Sudan,Male,15-24,Youth,Africa,2023,0.4314202706490991,12.862807,30.217636
Sudan,Male,25+,Adults,Africa,2023,0.1453655801625933,12.862807,30.217636
Sudan,Total,25+,Adults,Africa,2023,0.3686574581411351,12.862807,30.217636
Suriname,Total,25+,Adults,South America,2023,0.178383326112626,3.919305,-56.027783
Suriname,Total,15-24,Youth,South America,2023,0.178383326112626,3.919305,-56.027783
Suriname,Male,15-24,Youth,South America,2023,0.2317464767195902,3.919305,-56.027783
Suriname,Female,25+,Adults,South America,2023,0.0872856087056245,3.919305,-56.027783
Suriname,Male,25+,Adults,South America,2023,0.0409286679069293,3.919305,-56.027783
Suriname,Female,15-24,Youth,South America,2023,0.4959479089681184,3.919305,-56.027783
Sweden,Male,25+,Adults,Europe,2023,0.0712556385228981,60.128161,18.643501
Sweden,Male,15-24,Youth,Europe,2023,0.2896480542317592,60.128161,18.643501
Sweden,Female,25+,Adults,Europe,2023,0.0725808506842682,60.128161,18.643501
Sweden,Total,15-24,Youth,Europe,2023,0.2804607660745686,60.128161,18.643501
Sweden,Total,25+,Adults,Europe,2023,0.0714467748923265,60.128161,18.643501
Sweden,Female,15-24,Youth,Europe,2023,0.2782818114630852,60.128161,18.643501
Switzerland,Male,25+,Adults,Europe,2023,0.0399475012105303,46.818188,8.227512
Switzerland,Total,15-24,Youth,Europe,2023,0.0993144575549835,46.818188,8.227512
Switzerland,Total,25+,Adults,Europe,2023,0.044254440734983,46.818188,8.227512
Switzerland,Female,15-24,Youth,Europe,2023,0.0836795025357425,46.818188,8.227512
Switzerland,Female,25+,Adults,Europe,2023,0.0471469711256657,46.818188,8.227512
Switzerland,Male,15-24,Youth,Europe,2023,0.0859858813935115,46.818188,8.227512
Syria,Female,25+,Adults,Asia,2023,0.2402711587960957,34.802075,38.996815
Syria,Female,15-24,Youth,Asia,2023,0.6731058385789649,34.802075,38.996815
Syria,Male,25+,Adults,Asia,2023,0.0715359718647264,34.802075,38.996815
Syria,Male,15-24,Youth,Asia,2023,0.375251662886414,34.802075,38.996815
Taiwan,Total,15-24,Youth,Asia,2023,0.078259724593729,23.69781,120.960515
Taiwan,Total,25+,Adults,Asia,2023,0.078259724593729,23.69781,120.960515
Taiwan,Male,25+,Adults,Asia,2023,0.0399347587859017,23.69781,120.960515
Taiwan,Female,25+,Adults,Asia,2023,0.0342516374015647,23.69781,120.960515
Taiwan,Female,15-24,Youth,Asia,2023,0.1593567624047503,23.69781,120.960515
Taiwan,Male,15-24,Youth,Asia,2023,0.145403807436479,23.69781,120.960515
Tajikistan,Total,15-24,Youth,Asia,2023,0.1160431373548425,38.861034,71.276093
Tajikistan,Total,25+,Adults,Asia,2023,0.1160431373548425,38.861034,71.276093
Tajikistan,Male,15-24,Youth,Asia,2023,0.2400035678788959,38.861034,71.276093
Tajikistan,Female,25+,Adults,Asia,2023,0.0459364407859527,38.861034,71.276093
Tajikistan,Female,15-24,Youth,Asia,2023,0.171513035500395,38.861034,71.276093
Tajikistan,Male,25+,Adults,Asia,2023,0.0717143658095262,38.861034,71.276093
Tanzania,Female,15-24,Youth,Africa,2023,0.0557098804760569,-6.369028,34.888822
Tanzania,Female,25+,Adults,Africa,2023,0.0387751981447029,-6.369028,34.888822
Tanzania,Male,15-24,Youth,Africa,2023,0.0326460918983664,-6.369028,34.888822
Tanzania,Total,15-24,Youth,Africa,2023,0.0344661348828121,-6.369028,34.888822
Tanzania,Total,25+,Adults,Africa,2023,0.0344661348828121,-6.369028,34.888822
Tanzania,Male,25+,Adults,Africa,2023,0.0155585004714697,-6.369028,34.888822
Thailand,Total,15-24,Youth,Asia,2023,0.0548561380259435,15.870032,100.992541
Thailand,Total,25+,Adults,Asia,2023,0.0037590152654247,15.870032,100.992541
Thailand,Male,25+,Adults,Asia,2023,0.0050332577282805,15.870032,100.992541
Thailand,Female,15-24,Youth,Asia,2023,0.0965238665613292,15.870032,100.992541
Thailand,Female,25+,Adults,Asia,2023,0.0055047274395371,15.870032,100.992541
Thailand,Male,15-24,Youth,Asia,2023,0.0510716379112617,15.870032,100.992541
Togo,Total,25+,Adults,Africa,2023,0.0670421434457215,8.619543,0.824782
Togo,Female,15-24,Youth,Africa,2023,0.0884069420729376,8.619543,0.824782
Togo,Female,25+,Adults,Africa,2023,0.0242870613420321,8.619543,0.824782
Togo,Male,25+,Adults,Africa,2023,0.0457070771426387,8.619543,0.824782
Togo,Male,15-24,Youth,Africa,2023,0.1513672621626443,8.619543,0.824782
Togo,Total,15-24,Youth,Africa,2023,0.0670421434457215,8.619543,0.824782
Tonga,Female,15-24,Youth,Oceania,2023,0.1395677769565993,-21.178986,-175.198242
Tonga,Female,25+,Adults,Oceania,2023,0.0211014551848925,-21.178986,-175.198242
Tonga,Male,15-24,Youth,Oceania,2023,0.0548179107520579,-21.178986,-175.198242
Tonga,Male,25+,Adults,Oceania,2023,0.0169856520298682,-21.178986,-175.198242
Tonga,Total,25+,Adults,Oceania,2023,0.048977632797302,-21.178986,-175.198242
Tonga,Total,15-24,Youth,Oceania,2023,0.048977632797302,-21.178986,-175.198242
Trinidad and Tobago,Total,15-24,Youth,North America,2023,0.0737340401131527,10.691803,-61.222503
Trinidad and Tobago,Total,25+,Adults,North America,2023,0.0737340401131527,10.691803,-61.222503
Trinidad and Tobago,Male,25+,Adults,North America,2023,0.0266316674736868,10.691803,-61.222503
Trinidad and Tobago,Female,15-24,Youth,North America,2023,0.1603506715257779,10.691803,-61.222503
Trinidad and Tobago,Female,25+,Adults,North America,2023,0.041858864904814,10.691803,-61.222503
Trinidad and Tobago,Male,15-24,Youth,North America,2023,0.1225693825021025,10.691803,-61.222503
Tunisia,Male,25+,Adults,Africa,2023,0.142141746731568,33.886917,9.537499
Tunisia,Female,25+,Adults,Africa,2023,0.3092841305843676,33.886917,9.537499
Tunisia,Female,15-24,Youth,Africa,2023,0.5196615612018656,33.886917,9.537499
Tunisia,Male,15-24,Youth,Africa,2023,0.5124493488621016,33.886917,9.537499
Tunisia,Total,25+,Adults,Africa,2023,0.1617141109610336,33.886917,9.537499
Tunisia,Total,15-24,Youth,Africa,2023,0.4899462269680674,33.886917,9.537499
Turkey,Total,25+,Adults,Asia,2023,0.1000025484849257,38.963745,35.243322
Turkey,Total,15-24,Youth,Asia,2023,0.221883840057086,38.963745,35.243322
Turkey,Male,25+,Adults,Asia,2023,0.0881011238818522,38.963745,35.243322
Turkey,Male,15-24,Youth,Asia,2023,0.1884349754071204,38.963745,35.243322
Turkey,Female,25+,Adults,Asia,2023,0.1303167766762659,38.963745,35.243322
Turkey,Female,15-24,Youth,Asia,2023,0.3012691454930044,38.963745,35.243322
Turkmenistan,Male,15-24,Youth,Asia,2023,0.169983944544968,38.969719,59.556278
Turkmenistan,Female,25+,Adults,Asia,2023,0.0235862279874614,38.969719,59.556278
Turkmenistan,Female,15-24,Youth,Asia,2023,0.0740717143658095,38.969719,59.556278
Turkmenistan,Male,25+,Adults,Asia,2023,0.0606921685058232,38.969719,59.556278
Uganda,Male,15-24,Youth,Africa,2023,0.0436173195035551,1.373333,32.290275
Uganda,Male,25+,Adults,Africa,2023,0.0222482734014628,1.373333,32.290275
Uganda,Total,25+,Adults,Africa,2023,0.0395970845332449,1.373333,32.290275
Uganda,Total,15-24,Youth,Africa,2023,0.0395970845332449,1.373333,32.290275
Uganda,Female,25+,Adults,Africa,2023,0.0311934554907107,1.373333,32.290275
Uganda,Female,15-24,Youth,Africa,2023,0.0693187899793572,1.373333,32.290275
Ukraine,Total,15-24,Youth,Europe,2023,0.2234534337193705,48.379433,31.16558
Ukraine,Total,25+,Adults,Europe,2023,0.112850173964435,48.379433,31.16558
Ukraine,Male,25+,Adults,Europe,2023,0.113705433369862,48.379433,31.16558
Ukraine,Male,15-24,Youth,Europe,2023,0.2307966351504077,48.379433,31.16558
Ukraine,Female,25+,Adults,Europe,2023,0.102817334915819,48.379433,31.16558
Ukraine,Female,15-24,Youth,Europe,2023,0.2340840290090419,48.379433,31.16558
United Arab Emirates,Total,15-24,Youth,Asia,2023,0.0801880781875175,23.424076,53.847818
United Arab Emirates,Total,25+,Adults,Asia,2023,0.0207956369938071,23.424076,53.847818
United Arab Emirates,Male,25+,Adults,Asia,2023,0.0230383037284334,23.424076,53.847818
United Arab Emirates,Female,15-24,Youth,Asia,2023,0.2358367950253574,23.424076,53.847818
United Arab Emirates,Male,15-24,Youth,Asia,2023,0.0886490481408802,23.424076,53.847818
United Arab Emirates,Female,25+,Adults,Asia,2023,0.0683885929814725,23.424076,53.847818
United Kingdom,Female,25+,Adults,Europe,2023,0.0424195315884706,55.378051,-3.435973
United Kingdom,Total,25+,Adults,Europe,2023,0.0360738041234486,55.378051,-3.435973
United Kingdom,Total,15-24,Youth,Europe,2023,0.1500802772751599,55.378051,-3.435973
United Kingdom,Female,15-24,Youth,Europe,2023,0.1211422309437039,55.378051,-3.435973
United Kingdom,Male,25+,Adults,Europe,2023,0.0397308799918448,55.378051,-3.435973
United Kingdom,Male,15-24,Youth,Europe,2023,0.1819235964219271,55.378051,-3.435973
United States,Male,15-24,Youth,North America,2023,0.1122989882514844,37.09024,-95.712891
United States,Female,25+,Adults,North America,2023,0.0362012283697342,37.09024,-95.712891
United States,Female,15-24,Youth,North America,2023,0.0888146996610515,37.09024,-95.712891
United States,Total,15-24,Youth,North America,2023,0.1003465939498967,37.09024,-95.712891
United States,Total,25+,Adults,North America,2023,0.0371951374907617,37.09024,-95.712891
United States,Male,25+,Adults,North America,2023,0.0382272738856749,37.09024,-95.712891
United States Virgin Islands,Male,25+,Adults,North America,2023,0.1241621855806723,,
United States Virgin Islands,Female,15-24,Youth,North America,2023,0.4407859527510895,,
United States Virgin Islands,Female,25+,Adults,North America,2023,0.157088610820867,,
United States Virgin Islands,Male,15-24,Youth,North America,2023,0.3023012818879176,,
Uruguay,Female,15-24,Youth,South America,2023,0.3598205866612299,-32.522779,-55.765835
Uruguay,Female,25+,Adults,South America,2023,0.0875659420474527,-32.522779,-55.765835
Uruguay,Total,15-24,Youth,South America,2023,0.3830882540329773,-32.522779,-55.765835
Uruguay,Total,25+,Adults,South America,2023,0.0787609266291189,-32.522779,-55.765835
Uruguay,Male,15-24,Youth,South America,2023,0.3093988124060246,-32.522779,-55.765835
Uruguay,Male,25+,Adults,South America,2023,0.0619154412701648,-32.522779,-55.765835
Uzbekistan,Male,25+,Adults,Asia,2023,0.032454955528938,41.377491,64.585262
Uzbekistan,Male,15-24,Youth,Asia,2023,0.0850429419709982,41.377491,64.585262
Uzbekistan,Female,25+,Adults,Asia,2023,0.0590738805779963,41.377491,64.585262
Uzbekistan,Female,15-24,Youth,Asia,2023,0.225923188664339,41.377491,64.585262
Uzbekistan,Total,25+,Adults,Asia,2023,0.0870859773864437,41.377491,64.585262
Uzbekistan,Total,15-24,Youth,Asia,2023,0.0870859773864437,41.377491,64.585262
Vanuatu,Total,15-24,Youth,Oceania,2023,0.0848921566128936,-15.376706,166.959158
Vanuatu,Total,25+,Adults,Oceania,2023,0.0848921566128936,-15.376706,166.959158
Vanuatu,Female,25+,Adults,Oceania,2023,0.0571242896098269,-15.376706,166.959158
Vanuatu,Male,25+,Adults,Oceania,2023,0.0320089706669385,-15.376706,166.959158
Vanuatu,Male,15-24,Youth,Oceania,2023,0.1159942913937664,-15.376706,166.959158
Vanuatu,Female,15-24,Youth,Oceania,2023,0.1688371263283977,-15.376706,166.959158
Venezuela,Female,15-24,Youth,South America,2023,0.1894798542266622,6.42375,-66.58973
Venezuela,Female,25+,Adults,South America,2023,0.0715487142893549,6.42375,-66.58973
Venezuela,Total,15-24,Youth,South America,2023,0.1007564752754487,6.42375,-66.58973
Venezuela,Total,25+,Adults,South America,2023,0.1007564752754487,6.42375,-66.58973
Venezuela,Male,25+,Adults,South America,2023,0.0601187593975381,6.42375,-66.58973
Venezuela,Male,15-24,Youth,South America,2023,0.131208746400265,6.42375,-66.58973
Yemen,Total,15-24,Youth,Asia,2023,0.330336739808184,15.552727,48.516388
Yemen,Total,25+,Adults,Asia,2023,0.330336739808184,15.552727,48.516388
Yemen,Male,15-24,Youth,Asia,2023,0.4107393154769489,15.552727,48.516388
Yemen,Female,25+,Adults,Asia,2023,0.33613241927674,15.552727,48.516388
Yemen,Male,25+,Adults,Asia,2023,0.1516093682305869,15.552727,48.516388
Yemen,Female,15-24,Youth,Asia,2023,0.4946481816560055,15.552727,48.516388
Zambia,Total,25+,Adults,Africa,2023,0.0653346585454946,-13.133897,27.849332
Zambia,Total,15-24,Youth,Africa,2023,0.0653346585454946,-13.133897,27.849332
Zambia,Female,15-24,Youth,Africa,2023,0.1094701699839445,-13.133897,27.849332
Zambia,Female,25+,Adults,Africa,2023,0.0491093045184637,-13.133897,27.849332
Zambia,Male,25+,Adults,Africa,2023,0.033550804046994,-13.133897,27.849332
Zambia,Male,15-24,Youth,Africa,2023,0.0922424118861336,-13.133897,27.849332
Zimbabwe,Total,15-24,Youth,Africa,2023,0.1306289660796656,-19.015438,29.154857
Zimbabwe,Male,25+,Adults,Africa,2023,0.0852977904635694,-19.015438,29.154857
Zimbabwe,Female,15-24,Youth,Africa,2023,0.1983230969188817,-19.015438,29.154857
Zimbabwe,Female,25+,Adults,Africa,2023,0.0960014271515584,-19.015438,29.154857
Zimbabwe,Male,15-24,Youth,Africa,2023,0.1734498840439358,-19.015438,29.154857
Zimbabwe,Total,25+,Adults,Africa,2023,0.1306289660796656,-19.015438,29.154857
Bahrain,Total,15-24,Youth,Asia,2023,0.0974604347715283,25.930414,50.637772
Bahrain,Total,25+,Adults,Asia,2023,0.0209612885139784,25.930414,50.637772
Central African Republic,Total,15-24,Youth,Africa,2023,0.1366879889905451,6.611111,20.939444
Central African Republic,Total,25+,Adults,Africa,2023,0.0541107061851729,6.611111,20.939444
