Country,Sex,Age,age_categories,Continent,Year,UnemploymentRate
Iceland,Female,15-24,Youth,Europe,2014,0.08714980257326278
India,Total,15-24,Youth,Asia,2014,0.15736164459605864
India,Total,25+,Adults,Asia,2014,0.15736164459605864
India,Female,15-24,Youth,Asia,2014,0.2859733003841092
India,Female,25+,Adults,Asia,2014,0.07459238765478526
India,Male,15-24,Youth,Asia,2014,0.30221064224126354
India,Male,25+,Adults,Asia,2014,0.06670874855623304
Indonesia,Total,25+,Adults,Asia,2014,0.023113701684170943
Indonesia,Male,25+,Adults,Asia,2014,0.02631013457251068
Indonesia,Male,15-24,Youth,Asia,2014,0.21097800102070968
Indonesia,Female,15-24,Youth,Asia,2014,0.22164173090870024
Indonesia,Female,25+,Adults,Asia,2014,0.01915173654946413
Indonesia,Total,15-24,Youth,Asia,2014,0.21083026672755112
Iran,Female,15-24,Youth,Asia,2014,0.5799511133793549
Iran,Total,25+,Adults,Asia,2014,0.11422546939214054
Iran,Male,25+,Adults,Asia,2014,0.09488570737865643
Iran,Female,25+,Adults,Asia,2014,0.21234790082999813
Iran,Total,15-24,Youth,Asia,2014,0.33870101265142766
Iran,Male,15-24,Youth,Asia,2014,0.284630261355395
Iraq,Total,15-24,Youth,Asia,2014,0.2681108813022106
Iraq,Total,25+,Adults,Asia,2014,0.10197695345026728
Iraq,Female,15-24,Youth,Asia,2014,0.6128958607537135
Iraq,Female,25+,Adults,Asia,2014,0.23030433264390665
Iraq,Male,15-24,Youth,Asia,2014,0.22490531574847566
Iraq,Male,25+,Adults,Asia,2014,0.07296731043004111
Ireland,Female,25+,Adults,Europe,2014,0.1286899997313922
Ireland,Total,25+,Adults,Europe,2014,0.1375406269306186
Ireland,Total,15-24,Youth,Europe,2014,0.31412339842595827
Ireland,Female,15-24,Youth,Europe,2014,0.2660963227591394
Ireland,Male,25+,Adults,Europe,2014,0.14499449353998228
Ireland,Male,15-24,Youth,Europe,2014,0.356738026807059
Israel,Total,25+,Adults,Asia,2014,0.06519111445378603
Israel,Total,15-24,Youth,Asia,2014,0.14058932552579978
Israel,Female,15-24,Youth,Asia,2014,0.14761341964597494
Israel,Female,25+,Adults,Asia,2014,0.06366004996105187
Israel,Male,15-24,Youth,Asia,2014,0.13317575008729754
Israel,Male,25+,Adults,Asia,2014,0.06595664670015311
Italy,Male,25+,Adults,Europe,2014,0.13163125520427624
Italy,Male,15-24,Youth,Europe,2014,0.5542319159794783
Italy,Female,25+,Adults,Europe,2014,0.1577399339224798
Italy,Female,15-24,Youth,Europe,2014,0.6000564076392061
Italy,Total,15-24,Youth,Europe,2014,0.572859867307744
Italy,Total,25+,Adults,Europe,2014,0.14263074484944535
Jamaica,Total,25+,Adults,North America,2014,0.08351016680544737
Jamaica,Total,15-24,Youth,North America,2014,0.35174192162024226
Jamaica,Female,15-24,Youth,North America,2014,0.4812511751591501
Jamaica,Female,25+,Adults,North America,2014,0.10975314942652234
Jamaica,Male,15-24,Youth,North America,2014,0.269091299793172
Jamaica,Male,25+,Adults,North America,2014,0.06352574605818045
Japan,Female,15-24,Youth,Asia,2014,0.07512960326627093
Japan,Female,25+,Adults,Asia,2014,0.0418893873055951
Japan,Male,15-24,Youth,Asia,2014,0.09292487039673374
Japan,Male,25+,Adults,Asia,2014,0.04684520132155041
Japan,Total,25+,Adults,Asia,2014,0.044709769265894865
Japan,Total,15-24,Youth,Asia,2014,0.0841279647586559
Jordan,Total,25+,Adults,Asia,2014,0.26625972584096624
Jordan,Male,25+,Adults,Asia,2014,0.07829917537403638
Jordan,Total,15-24,Youth,Asia,2014,0.26625972584096624
Jordan,Male,15-24,Youth,Asia,2014,0.31420398076768113
Jordan,Female,15-24,Youth,Asia,2014,0.6398775148405813
Jordan,Female,25+,Adults,Asia,2014,0.14852668618550058
Kazakhstan,Female,15-24,Youth,Asia,2014,0.0550780305675683
Kazakhstan,Female,25+,Adults,Asia,2014,0.07862150474092779
Kazakhstan,Male,15-24,Youth,Asia,2014,0.04775846786107604
Kazakhstan,Male,25+,Adults,Asia,2014,0.06139031400252491
Kazakhstan,Total,25+,Adults,Asia,2014,0.06301986802403146
Kazakhstan,Total,15-24,Youth,Asia,2014,0.06301986802403146
Kenya,Total,25+,Adults,Africa,2014,0.0518704056873226
Kenya,Total,15-24,Youth,Africa,2014,0.0518704056873226
Kenya,Male,15-24,Youth,Africa,2014,0.09814929221843187
Kenya,Female,25+,Adults,Africa,2014,0.023516613392785195
Kenya,Female,15-24,Youth,Africa,2014,0.09773295011953048
Kenya,Male,25+,Adults,Africa,2014,0.01770125439845282
Kosovo,Total,25+,Adults,Europe,2014,0.40523516613392785
Kosovo,Total,15-24,Youth,Europe,2014,0.8188643261973193
Kuwait,Total,25+,Adults,Asia,2014,0.11424273703679544
Kuwait,Total,15-24,Youth,Asia,2014,0.18631980445351742
Kuwait,Female,25+,Adults,Asia,2014,0.06829353461011578
Kuwait,Male,25+,Adults,Asia,2014,0.01439737838781595
Kuwait,Male,15-24,Youth,Asia,2014,0.19343791130570256
Kuwait,Female,15-24,Youth,Asia,2014,0.23581079266163477
Kyrgyzstan,Total,15-24,Youth,Asia,2014,0.09044024819361252
Kyrgyzstan,Total,25+,Adults,Asia,2014,0.044870933949340566
Kyrgyzstan,Male,15-24,Youth,Asia,2014,0.06809207875580865
Kyrgyzstan,Female,15-24,Youth,Asia,2014,0.10276934647720865
Kyrgyzstan,Female,25+,Adults,Asia,2014,0.03216578473770448
Kyrgyzstan,Male,25+,Adults,Asia,2014,0.033428241424695804
Laos,Female,15-24,Youth,Asia,2014,0.04734212576217465
Laos,Female,25+,Adults,Asia,2014,0.01446453033925166
Laos,Male,15-24,Youth,Asia,2014,0.05720003223293668
Laos,Male,25+,Adults,Asia,2014,0.023288296757903785
Laos,Total,15-24,Youth,Asia,2014,0.0330118993257944
Laos,Total,25+,Adults,Asia,2014,0.0330118993257944
Latvia,Female,15-24,Youth,Europe,2014,0.2675870960810121
Latvia,Female,25+,Adults,Europe,2014,0.12077949985226571
Latvia,Male,25+,Adults,Europe,2014,0.1476671412071235
Latvia,Male,15-24,Youth,Europe,2014,0.259998925568777
Latvia,Total,25+,Adults,Europe,2014,0.1341293077976846
Latvia,Total,15-24,Youth,Europe,2014,0.2631550672862553
Lebanon,Total,15-24,Youth,Asia,2014,0.16663532908933001
Lebanon,Total,25+,Adults,Asia,2014,0.16663532908933001
Lebanon,Male,25+,Adults,Asia,2014,0.0688173198313143
Lebanon,Male,15-24,Youth,Asia,2014,0.2528673883263048
Lebanon,Female,25+,Adults,Asia,2014,0.1334174971124661
Lebanon,Female,15-24,Youth,Asia,2014,0.28104434714872817
Lesotho,Total,15-24,Youth,Africa,2014,0.24521430426101515
Lesotho,Total,25+,Adults,Africa,2014,0.24521430426101515
Lesotho,Female,15-24,Youth,Africa,2014,0.43938864863412935
Lesotho,Female,25+,Adults,Africa,2014,0.18998630100190714
Lesotho,Male,15-24,Youth,Africa,2014,0.22822262214939967
Lesotho,Male,25+,Adults,Africa,2014,0.17963147009052083
Liberia,Female,15-24,Youth,Africa,2014,0.015713556635955844
Liberia,Total,25+,Adults,Africa,2014,0.02965430175400897
Liberia,Total,15-24,Youth,Africa,2014,0.020387332455881167
Liberia,Female,25+,Adults,Africa,2014,0.02621612184050069
Liberia,Male,15-24,Youth,Africa,2014,0.024899943592360797
Liberia,Male,25+,Adults,Africa,2014,0.033159633618952966
Libya,Male,15-24,Youth,Africa,2014,0.5680920787558087
Libya,Male,25+,Adults,Africa,2014,0.17908082408874804
Libya,Female,15-24,Youth,Africa,2014,0.9300948185554273
Libya,Female,25+,Adults,Africa,2014,0.29015015176341025
Lithuania,Total,15-24,Youth,Europe,2014,0.2581992532703
Lithuania,Total,25+,Adults,Europe,2014,0.13204759730317764
Lithuania,Male,15-24,Youth,Europe,2014,0.2640951946063553
Lithuania,Male,25+,Adults,Europe,2014,0.15191114453786028
Lithuania,Female,25+,Adults,Europe,2014,0.11321819012060493
Lithuania,Female,15-24,Youth,Europe,2014,0.2513900453947192
Luxembourg,Total,25+,Adults,Europe,2014,0.06371377152220044
Luxembourg,Total,15-24,Youth,Europe,2014,0.3286416503263585
Luxembourg,Female,15-24,Youth,Europe,2014,0.2409412017513229
Luxembourg,Female,25+,Adults,Europe,2014,0.06654758387278735
Luxembourg,Male,15-24,Youth,Europe,2014,0.3451878911601171
Luxembourg,Male,25+,Adults,Europe,2014,0.060544199414434986
Madagascar,Female,15-24,Youth,Africa,2014,0.030513846732386045
Madagascar,Female,25+,Adults,Africa,2014,0.01339009911628032
Madagascar,Male,15-24,Youth,Africa,2014,0.03730962421767977
Madagascar,Male,25+,Adults,Africa,2014,0.009656450616454914
Madagascar,Total,15-24,Youth,Africa,2014,0.021242400637495863
Madagascar,Total,25+,Adults,Africa,2014,0.021242400637495863
Malawi,Total,15-24,Youth,Africa,2014,0.07108481739146005
Malawi,Total,25+,Adults,Africa,2014,0.07108481739146005
Malawi,Male,15-24,Youth,Africa,2014,0.08590077627655861
Malawi,Male,25+,Adults,Africa,2014,0.04191624808616939
Malawi,Female,15-24,Youth,Africa,2014,0.09459023879233931
Malawi,Female,25+,Adults,Africa,2014,0.07126165086357411
Malaysia,Male,25+,Adults,Asia,2014,0.018936850304869864
Malaysia,Female,25+,Adults,Asia,2014,0.02006500308898977
Malaysia,Female,15-24,Youth,Asia,2014,0.151602245561256
Malaysia,Male,15-24,Youth,Asia,2014,0.12159875365978136
Malaysia,Total,15-24,Youth,Asia,2014,0.12736039109296518
Malaysia,Total,25+,Adults,Asia,2014,0.018439925864245615
Maldives,Male,25+,Adults,Asia,2014,0.05239195251013994
Maldives,Male,15-24,Youth,Asia,2014,0.28103091675844105
Maldives,Female,25+,Adults,Asia,2014,0.07162427140132693
Maldives,Female,15-24,Youth,Asia,2014,0.1821966746353649
Maldives,Total,15-24,Youth,Asia,2014,0.12679631470090522
Maldives,Total,25+,Adults,Asia,2014,0.030204947755781784
Mali,Total,15-24,Youth,Africa,2014,0.10912192108302667
Mali,Male,25+,Adults,Africa,2014,0.01707002605495716
Mali,Male,15-24,Youth,Africa,2014,0.03181659459023879
Mali,Female,15-24,Youth,Africa,2014,0.028687313653334767
Mali,Female,25+,Adults,Africa,2014,0.01462569502269736
Mali,Total,25+,Adults,Africa,2014,0.07662037658814366
Malta,Male,15-24,Youth,Europe,2014,0.1823847000993849
Malta,Female,25+,Adults,Europe,2014,0.05517204329957828
Malta,Female,15-24,Youth,Europe,2014,0.1271455048483709
Malta,Total,15-24,Youth,Europe,2014,0.1566117811383599
Malta,Total,25+,Adults,Europe,2014,0.06314969513014049
Malta,Male,25+,Adults,Europe,2014,0.06755486314432299
Mauritania,Total,15-24,Youth,Africa,2014,0.16697332724488975
Mauritania,Total,25+,Adults,Africa,2014,0.16697332724488975
Mauritania,Male,25+,Adults,Africa,2014,0.10005640763920601
Mauritania,Male,15-24,Youth,Africa,2014,0.21363721829756374
Mauritania,Female,25+,Adults,Africa,2014,0.13672137312310298
Mauritania,Female,15-24,Youth,Africa,2014,0.2688495527680035
Mauritius,Male,15-24,Youth,Africa,2014,0.2626044212844825
Mauritius,Female,15-24,Youth,Africa,2014,0.4328749093448656
Mauritius,Female,25+,Adults,Africa,2014,0.09859249509790756
Mauritius,Total,15-24,Youth,Africa,2014,0.3305756265277069
Mauritius,Total,25+,Adults,Africa,2014,0.06445244298799323
Mauritius,Male,25+,Adults,Africa,2014,0.04406511053211206
Mexico,Female,15-24,Youth,North America,2014,0.14280533992317818
Mexico,Female,25+,Adults,North America,2014,0.047718176690214616
Mexico,Male,15-24,Youth,North America,2014,0.11732788954847029
Mexico,Total,15-24,Youth,North America,2014,0.12685003626205377
Mexico,Total,25+,Adults,North America,2014,0.04992076069730587
Mexico,Male,25+,Adults,North America,2014,0.05112949582314862
Moldova,Total,15-24,Youth,Europe,2014,0.030312390878078917
Moldova,Female,15-24,Youth,Europe,2014,0.029372263557978995
Moldova,Female,25+,Adults,Europe,2014,0.012611136479626098
Moldova,Male,15-24,Youth,Europe,2014,0.031709151467941656
Moldova,Male,25+,Adults,Europe,2014,0.023449461441349486
Moldova,Total,25+,Adults,Europe,2014,0.017271481909264284
Mongolia,Total,15-24,Youth,Asia,2014,0.16524752209299204
Mongolia,Female,15-24,Youth,Asia,2014,0.1678798785892718
Mongolia,Male,25+,Adults,Asia,2014,0.054567675736656905
Mongolia,Male,15-24,Youth,Asia,2014,0.1556179322571114
Mongolia,Female,25+,Adults,Asia,2014,0.04462918692417202
Mongolia,Total,25+,Adults,Asia,2014,0.05133095167745575
Montenegro,Total,25+,Adults,Europe,2014,0.21616213167154638
Montenegro,Total,15-24,Youth,Europe,2014,0.48086169384082306
Montenegro,Female,15-24,Youth,Europe,2014,0.478685970614306
Montenegro,Female,25+,Adults,Europe,2014,0.22298476993741437
Montenegro,Male,15-24,Youth,Europe,2014,0.4868919390797497
Montenegro,Male,25+,Adults,Europe,2014,0.21245534395229526
Morocco,Male,25+,Adults,Africa,2014,0.09707486099546053
Morocco,Male,15-24,Youth,Africa,2014,0.28111149910016386
Morocco,Total,15-24,Youth,Africa,2014,0.2674393617878536
Morocco,Female,15-24,Youth,Africa,2014,0.23527357705014912
Morocco,Total,25+,Adults,Africa,2014,0.10170834564452444
Morocco,Female,25+,Adults,Africa,2014,0.11640119261865751
Mozambique,Female,15-24,Youth,Africa,2014,0.09044024819361252
Mozambique,Female,25+,Adults,Africa,2014,0.030043783072336083
Mozambique,Male,15-24,Youth,Africa,2014,0.10056676247011738
Mozambique,Total,25+,Adults,Africa,2014,0.054923581079266155
Mozambique,Total,15-24,Youth,Africa,2014,0.054923581079266155
Mozambique,Male,25+,Adults,Africa,2014,0.018587660157404175
Myanmar,Female,15-24,Youth,Asia,2014,0.023261435977329502
Myanmar,Female,25+,Adults,Asia,2014,0.0077896263665422115
Myanmar,Male,15-24,Youth,Asia,2014,0.018936850304869864
Myanmar,Male,25+,Adults,Asia,2014,0.0056810550914609586
Myanmar,Total,15-24,Youth,Asia,2014,0.012644712455343949
Myanmar,Total,25+,Adults,Asia,2014,0.012644712455343949
Namibia,Male,15-24,Youth,Africa,2014,0.4726288645948052
Namibia,Total,15-24,Youth,Africa,2014,0.5231808536356066
Namibia,Total,25+,Adults,Africa,2014,0.18892530016922293
Namibia,Male,25+,Adults,Africa,2014,0.16528781326385344
Namibia,Female,25+,Adults,Africa,2014,0.20944693652797552
Namibia,Female,15-24,Youth,Africa,2014,0.56954256090682
Nepal,Male,25+,Adults,Asia,2014,0.09685997475086627
Nepal,Male,15-24,Youth,Asia,2014,0.24957694270595504
Nepal,Female,25+,Adults,Asia,2014,0.12142415858604852
Nepal,Female,15-24,Youth,Asia,2014,0.2939240914340971
Nepal,Total,25+,Adults,Asia,2014,0.1761149462336709
Nepal,Total,15-24,Youth,Asia,2014,0.1761149462336709
Netherlands,Female,15-24,Youth,Europe,2014,0.17552177066265548
Netherlands,Female,25+,Adults,Europe,2014,0.08936581697064118
Netherlands,Total,25+,Adults,Europe,2014,0.08620967525316287
Netherlands,Total,15-24,Youth,Europe,2014,0.17053909586612587
Netherlands,Male,15-24,Youth,Europe,2014,0.1660399151199334
Netherlands,Male,25+,Adults,Europe,2014,0.0835504579763088
New Caledonia,Female,15-24,Youth,Oceania,2014,0.5338580139138843
New Caledonia,Male,15-24,Youth,Oceania,2014,0.4956351231566789
New Caledonia,Male,25+,Adults,Oceania,2014,0.1309731660802063
New Caledonia,Total,15-24,Youth,Oceania,2014,0.5152300625856188
New Caledonia,Total,25+,Adults,Oceania,2014,0.143073947728921
New Caledonia,Female,25+,Adults,Oceania,2014,0.1558059577211314
New Zealand,Total,25+,Adults,Oceania,2014,0.05100862231056435
New Zealand,Total,15-24,Youth,Oceania,2014,0.1889790217303715
New Zealand,Female,25+,Adults,Oceania,2014,0.0609336807327621
New Zealand,Male,15-24,Youth,Oceania,2014,0.18176690214617638
New Zealand,Female,15-24,Youth,Oceania,2014,0.19780278814902363
New Zealand,Male,25+,Adults,Oceania,2014,0.04222514706277364
Nicaragua,Male,25+,Adults,North America,2014,0.03850492895323538
Nicaragua,Total,15-24,Youth,North America,2014,0.11327191168175349
Nicaragua,Total,25+,Adults,North America,2014,0.04351446453033925
Nicaragua,Male,15-24,Youth,North America,2014,0.08492035778559726
Nicaragua,Female,25+,Adults,North America,2014,0.050095355771038706
Nicaragua,Female,15-24,Youth,North America,2014,0.17288941416637568
Niger,Male,15-24,Youth,Africa,2014,0.011133793548040507
Niger,Total,15-24,Youth,Africa,2014,0.009065513443820677
Niger,Total,25+,Adults,Africa,2014,0.005976523677778077
Niger,Female,15-24,Youth,Africa,2014,0.005049826747965297
Niger,Female,25+,Adults,Africa,2014,0.005425877676005265
Niger,Male,25+,Adults,Africa,2014,0.0059362325069166515
Nigeria,Total,25+,Adults,Africa,2014,0.04942383625668162
Nigeria,Total,15-24,Youth,Africa,2014,0.10879959171613528
Nigeria,Female,25+,Adults,Africa,2014,0.02992290955975181
Nigeria,Male,15-24,Youth,Africa,2014,0.12611136479626098
Nigeria,Male,25+,Adults,Africa,2014,0.04363533804292352
Nigeria,Female,15-24,Youth,Africa,2014,0.14663300115501357
North Korea,Female,15-24,Youth,Asia,2014,0.10675817239248973
North Korea,Female,25+,Adults,Asia,2014,0.03307905127723012
North Korea,Male,15-24,Youth,Asia,2014,0.12409680625318972
North Korea,Male,25+,Adults,Asia,2014,0.03761852319428402
North Macedonia,Total,25+,Adults,Europe,2014,0.34133336914770745
North Macedonia,Male,25+,Adults,Europe,2014,0.3357463267882565
North Macedonia,Male,15-24,Youth,Europe,2014,0.7044911225120202
North Macedonia,Female,25+,Adults,Europe,2014,0.35303123908780787
North Macedonia,Total,15-24,Youth,Europe,2014,0.7162964355744178
North Macedonia,Female,15-24,Youth,Europe,2014,0.7500470063660051
Norway,Total,25+,Adults,Europe,2014,0.037524510462274036
Norway,Total,15-24,Youth,Europe,2014,0.10522710789975558
Norway,Female,15-24,Youth,Europe,2014,0.08823766418652128
Norway,Male,25+,Adults,Europe,2014,0.038880979881275354
Norway,Male,15-24,Youth,Europe,2014,0.12119584195116712
Norway,Female,25+,Adults,Europe,2014,0.03565768621236133
Oman,Female,15-24,Youth,Asia,2014,0.3821617556206183
Oman,Total,25+,Adults,Asia,2014,0.1456324370786215
Oman,Total,15-24,Youth,Asia,2014,0.1456324370786215
Oman,Female,25+,Adults,Asia,2014,0.12233742512557415
Oman,Male,15-24,Youth,Asia,2014,0.17161352708909722
Oman,Male,25+,Adults,Asia,2014,0.010220527008514868
Pakistan,Total,15-24,Youth,Asia,2014,0.05325149748851701
Pakistan,Female,15-24,Youth,Asia,2014,0.05209648392382283
Pakistan,Male,15-24,Youth,Asia,2014,0.05470197963952832
Pakistan,Male,25+,Adults,Asia,2014,0.012799161943646081
Pakistan,Total,25+,Adults,Asia,2014,0.013349807945418892
Pakistan,Female,25+,Adults,Asia,2014,0.01635821536973865
Palestine,Total,15-24,Youth,Asia,2014,0.4926267157323592
Palestine,Total,25+,Adults,Asia,2014,0.21056165892180828
Palestine,Female,15-24,Youth,Asia,2014,0.6933573289639797
Palestine,Male,15-24,Youth,Asia,2014,0.45182519004002253
Palestine,Male,25+,Adults,Asia,2014,0.18880442665663866
Palestine,Female,25+,Adults,Asia,2014,0.2773912809906256
Panama,Total,25+,Adults,North America,2014,0.04049262671573236
Panama,Total,15-24,Youth,North America,2014,0.15520159015821
Panama,Male,25+,Adults,North America,2014,0.029721453705444684
Panama,Female,25+,Adults,North America,2014,0.0560450186682425
Panama,Female,15-24,Youth,North America,2014,0.18564828493916033
Panama,Male,15-24,Youth,North America,2014,0.13743318380832148
Papua New Guinea,Male,15-24,Youth,Oceania,2014,0.07856778317977921
Papua New Guinea,Female,15-24,Youth,Oceania,2014,0.044306857557280616
Papua New Guinea,Female,25+,Adults,Oceania,2014,0.010166805447366301
Papua New Guinea,Total,15-24,Youth,Oceania,2014,0.03983677599004361
Papua New Guinea,Total,25+,Adults,Oceania,2014,0.03983677599004361
Papua New Guinea,Male,25+,Adults,Oceania,2014,0.03920330924816675
Paraguay,Total,15-24,Youth,South America,2014,0.15025920653254185
Paraguay,Total,25+,Adults,South America,2014,0.04183566574444653
Paraguay,Female,15-24,Youth,South America,2014,0.2124956351231567
Paraguay,Female,25+,Adults,South America,2014,0.0558838539847968
Paraguay,Male,15-24,Youth,South America,2014,0.11042466894087943
Paraguay,Male,25+,Adults,South America,2014,0.03117193585645599
Peru,Total,15-24,Youth,South America,2014,0.09839103924360042
Peru,Male,25+,Adults,South America,2014,0.025732627790163585
Peru,Total,25+,Adults,South America,2014,0.027223401112036315
Peru,Female,25+,Adults,South America,2014,0.030607859464396037
Peru,Male,15-24,Youth,South America,2014,0.10041902817695883
